Title,Content,Pricetag,Image,City_name,ID_VehicleInfo
Piaggio Liberty 125 2016,"M&igrave;nh đang rất cần tiền,l&ecirc;n muốn b&aacute;n gấp chiếc xe như h&igrave;nh,xe sơn nhựa m&aacute;y m&oacute;c nguy&ecirc;n bản.Giấy tờ đầy đủ an ninh đảm bảo,xe gđ đi l&ecirc;n rất giữ g&igrave;n l&ecirc;n c&aacute;c bạn mua về đi rất y&ecirc;n t&acirc;m,ae nhiệt t&igrave;nh mua b&aacute;n alo trực tiếp m&igrave;nh để được gi&aacute; tốt",11500000,https://cdn.okxe.vn/products/224/1195224/1195224_1658_z3469215968338_2ab8931eefda0f47441af0cfae509236_20221205112402_zdJaxmTT_m_400x400.jpg,Tp. Hà Nội,188
Honda LEAD 125 FI 2016,"C&oacute; chiếc Honda LEAD 110 m&agrave;u v&agrave;ng kem cần b&aacute;n,xe đăng k&yacute; 2016
 m&igrave;nh k c&oacute; nhu cầu đi đến nữa cần b&aacute;n lại cho ai c&oacute; nhu cầu . m&aacute;y m&oacute;c đồ đạc zin 100%,b&aacute;c n&agrave;o nhiệt t&igrave;nh qa alo",8500000,https://cdn.okxe.vn/products/223/1195223/1195223_672766_IMG_E9023_20221205112402_DDsiE3CW_m_400x400.jpg,Tp. Hà Nội,189
Honda Winner X 150 2022,"Do chuyển nh&agrave; đi l&agrave;m xa n&ecirc;n ko c&oacute; nhu cầu sử dụng
Nay muốn nhượng lại cho ai c&oacute; nhu cầu, xe c&ograve;n nguyen bản như mới tinh
M&aacute;y đi ngon v&agrave; rất tiết kiệm xăng
Xe ko một lỗi nhỏ, ah chị n&agrave;o mua xin lh trực tiếp
Đến nh&agrave; mua b&aacute;n, gi&aacute; c&oacute; bớt",26000000,https://cdn.okxe.vn/products/221/1195221/1195221_1246_IMG_E4753_20221205112400_wvDfdGiJ_m_400x400.jpg,Tp. Hà Nội,190
Honda Air Blade 125 FI 2016,"Cần b&aacute;n Honda AIR BLADE  125 biển HN, Xe đi si&ecirc;u lướt m&aacute;y &ecirc;m m&igrave;nh chạy &iacute;t. Xe k c&oacute; lỗi lầm g&igrave; m&aacute;y m&oacute;c zin 100% .h&igrave;nh thức c&ograve;n rất mới .ai c&oacute; nhu cầu vui l&ograve;ng lh",21000000,https://cdn.okxe.vn/products/220/1195220/1195220_228116_2._20221205112342_27XC0bBb_m_400x400.jpg,Tp. Hà Nội,191
Honda Wave Alpha 110i 2002,cần ban xe wave hq m&agrave;u x&aacute;m xi măng banh t&acirc;m xe đẹp m&aacute;y &ecirc;m chạy rất lợi xăng nước sơn rin c&aacute;c chức năng c&ograve;n đầy đủ 5tr9,5900000,https://cdn.okxe.vn/products/219/1195219/1195219_930864_IMG20211019140307_20221205112321_2WlFHZKw_m_400x400.jpg,Tp. Hồ Chí Minh,192
Yamaha Janus 2019,"Nh&agrave; đang thừa chiếc xe n&ecirc;n b&aacute;n, xe vẫn c&ograve;n nguy&ecirc;n bản m&igrave;nh đi giữ g&igrave;n v&agrave; bảo dưỡng thường xuy&ecirc;n tại h&atilde;ng n&ecirc;n ah chị y&ecirc;n t&acirc;m
Mua b&aacute;n v&agrave; xem xe tại nh&agrave; gi&aacute; cả c&oacute; thương lượng",16000000,https://cdn.okxe.vn/products/218/1195218/1195218_1867_6._20221205112312_gfwrVlAv_m_400x400.jpg,Tp. Hà Nội,193
Yamaha Nouvo 4 135 2011,"🅧🅜🅗🅝 ⭐️ 𝐂𝐇𝐀̀𝐎 𝐁𝐀́𝐍 ⭐️ 🅲Ầ🆄 🅶🅸Ấ🆈
📣Yamaha - Nouvolx 135 2011 c&ograve;n d&aacute;n ly non cả xe, 1 chủ &agrave; từ mới, xe m&aacute;y m&oacute;c nguy&ecirc;n Zin nước Sơn vỏ nguy&ecirc;n Zin, m&aacute;y mạnh mẽ &ecirc;m ru Ko vọng h&uacute;, xe 1 chủ &iacute;t d&ugrave;ng đến v&agrave; cực giữ , h&agrave;ng cực hiếm &iacute;t gặp , qu&yacute; kh&aacute;ch xa gần y&ecirc;n t&aacute;m mua d&ugrave;ng l&acirc;u d&agrave;i, xe h&agrave;ng hiệu gi&aacute; b&igrave;nh d&acirc;n, c&oacute; bảo h&agrave;nh . 
👉 𝐇𝐚̃𝐧𝐠 𝐱𝐞   : YAMAHA 
👉 Đ𝐚̆𝐧𝐠 𝐤𝐲́   : 2011 
👉 𝐁𝐢𝐞̂̉𝐧 𝐬𝐨̂́     : 30N8-3922
👉 𝐎𝐝𝐨          : 22000Km 
👉 𝐂𝐡𝐢́𝐧𝐡 𝐜𝐡𝐮̉ : ✍🏻
👉 #𝐆𝐢𝐚́_𝐘𝐞̂𝐮_𝐓𝐡𝐮̛𝐨̛𝐧𝐠: 7 Triệu 500K
💳 #Trả_G&oacute;p Qua Ng&acirc;n H&agrave;ng L&atilde;i Xuất Ưu Đ&atilde;i. 
💳 #Trả_G&oacute;p Qua Thẻ T&iacute;n Dụng 0%
------------------🅧🅜🅗🅝---------------
#𝐐𝐔𝐘𝐄̂̀𝐍𝐋𝐎̛̣𝐈_𝐊𝐇𝐀́𝐂𝐇𝐇𝐀̀𝐍𝐆_𝐊𝐇𝐈_𝐌𝐔𝐀𝐗𝐄
✅ Bảo h&agrave;nh động cơ v&agrave; ic&rdquo; 6Th - 1 năm &ldquo;
✅ Bảo h&agrave;nh an ninh trọn đời .
✅ Cửa h&agrave;ng c&oacute; đầy đủ dịch vụ Sang t&ecirc;n, đổi biển, cấp lại đăng k&yacute; cho kh&aacute;ch trong thời gian ngắn nhất.
✅ Mua lại xe gi&aacute; cao khi kh&aacute;ch kh&ocirc;ng c&oacute; nhu cầu sử dụng.
✅ Bảo h&agrave;nh 7 ng&agrave;y test từng lỗi nhỏ đến sửa miễn ph&iacute;.
✅ Bảo H&agrave;nh tận nơi cho kh&aacute;ch trong nội th&agrave;nh H&agrave; Nội.
✅ Kh&aacute;ch h&agrave;ng ở xa hỗ trợ vận chuyển xe 63 Tỉnh th&agrave;nh trong cả nước, thanh to&aacute;n chuyển khoản.
 ------------------🅧🅜🅗🅝---------------
 🏨 Đị🅐 🅒🅗ỉ 01: số 46 ng&otilde; 12 nguyễn văn huy&ecirc;n _ cầu giấy h&agrave; nội
🏨 Địa chỉ 02 :  40_Ng&otilde;_260 _Cầu_Giấy_HN
👩&zwj;💻 App SĐT Zalo để tư vấn nhiệt t&igrave;nh: 0975172345
👩&zwj;💻 Tư Vấn B&aacute;n H&agrave;ng Zalo : Full ảnh + Video
🌐 Facebook : Xe M&aacute;y Ho&agrave;ng Nam 🔴",7500000,https://cdn.okxe.vn/products/217/1195217/1195217_537353_review-0_20221205112245_PxqrcaXB_m_400x400.jpg,Tp. Hà Nội,194
Yamaha Sirius Fi 2020,"M&igrave;nh đang rất cần tiền,l&ecirc;n muốn b&aacute;n gấp chiếc xe như h&igrave;nh,xe sơn nhựa m&aacute;y m&oacute;c nguy&ecirc;n bản.Giấy tờ đầy đủ an ninh đảm bảo,xe gđ đi l&ecirc;n rất giữ g&igrave;n l&ecirc;n c&aacute;c bạn mua về đi rất y&ecirc;n t&acirc;m,ae nhiệt t&igrave;nh mua b&aacute;n alo trực tiếp m&igrave;nh để được gi&aacute; tốt",11200000,https://cdn.okxe.vn/products/216/1195216/1195216_1246_IMG_E4088_20221205112243_oay2SyyC_m_400x400.jpg,Tp. Hà Nội,195
Honda Wave Alpha RSX 110 Fi 2018,"Do kh&ocirc;ng c&oacute; nhu cầu sử dụng nữa n&ecirc;n em cần b&aacute;n chiếc xe như h&igrave;nh ảnh chụp ( đ&uacute;ng xe )
M&aacute;y nguy&ecirc;n bản chạy &ecirc;m v&agrave; Mọi chức năng tr&ecirc;n xe hoạt động b&igrave;nh thường, mua về chỉ việc đi....",9500000,https://cdn.okxe.vn/products/215/1195215/1195215_1451047_z3413637965963_5b00d5f818bf541ec5c50d2e4fd029ed_20221205112229_68N2TP1L_m_400x400.jpg,Tp. Hà Nội,196
SYM Shark 170 2018,"Gi&aacute; đ&igrave;nh ko c&oacute; nhu cầu sử n&ecirc;n cần nhượng lại chiếc xe n&agrave;y
Xe c&ograve;n nguy&ecirc;n bản, m&aacute;y m&oacute;c &ecirc;m du
Xe đi giữ z&igrave;n v&agrave; thường xuy&ecirc;n bảo dưỡng n&ecirc;n chất lượng c&ograve;n rất tốt
Ai c&oacute; nhu cầu xin lh trực tiếp qua xem rồi thỏa thuận nh&eacute;",7500000,https://cdn.okxe.vn/products/214/1195214/1195214_1511651_3._20221205112226_ktOO5LxM_m_400x400.jpg,Tp. Hà Nội,197
Honda Wave Alpha 110 2009,"Cần b&aacute;n 1 chiếc Wave 110cc LD m&agrave;u như h&igrave;nh 100%.
GI&Aacute;: 5.500.000vnd
&bull; Xe c&ograve;n đẹp d&agrave;n &aacute;o liền lạc cứng c&aacute;p
&bull; M&aacute;y m&oacute;c &ecirc;m ru, nh&iacute;ch nhẹ l&agrave; nổ
&bull; Mọi chức năng hoạt động c&ograve;n đầy đủ
&bull; Xe chạy lợi xăng 55km/1lit
&bull; Rất th&iacute;ch hợp cho ace sinh vi&ecirc;n mua đi học, đi l&agrave;m v&agrave; đi chơi hoặc chạy grap ok
&bull; Xe giấy tờ đầy đủ hợp lệ, mua b&aacute;n tại nh&agrave; viết giấy tay bao tranh chấp.
Anh em n&agrave;o thiện ch&iacute; đến xem th&igrave; đến: 260/2 Phan anh, hiệp T&acirc;n, T&acirc;n Ph&uacute;, HCM",5500000,https://cdn.okxe.vn/products/213/1195213/1195213_1127531_review-0_20221205112152_NWEsnNhn_m_400x400.jpg,Tp. Hồ Chí Minh,198
Honda Wave Alpha 110 2019,"Xe mới 99% nilong d&aacute;n k&iacute;n xe đầy đủ gương kho&aacute; theo xe mua về sẵn đi kh&ocirc;ng lỗi lầm g&igrave;
Mua b&aacute;n tại nh&agrave; ri&ecirc;ng an ninh đảm bảo",12500000,https://cdn.okxe.vn/products/212/1195212/1195212_1246_IMG_E9389_20221205112145_KCfMdcvJ_m_400x400.jpg,Tp. Hà Nội,199
Yamaha Nouvo FI SX 2015,"🅧🅜🅗🅝 ⭐️ 𝐂𝐇𝐀̀𝐎 𝐁𝐀́𝐍 ⭐️ 🅲Ầ🆄 🅶🅸Ấ🆈
📣Yamaha - Nouvo sx 125 Fi đời mới 2014 phun xăng điện từ, xe cực mới 1 chủ , m&aacute;y m&oacute;c nguy&ecirc;n Zin , fom d&aacute;ng cực đẹp thể thao sport, m&aacute;y mới 125i mạnh mẽ &ecirc;m lướt , h&agrave;ng đẹp mới về gi&aacute; cạnh tranh, phục vụ qu&yacute; kh&aacute;ch nội ngoại th&agrave;nh v&agrave; c&aacute;c tỉnh. 
👉 𝐇𝐚̃𝐧𝐠 𝐱𝐞   : YAMAHA
👉 Đ𝐚̆𝐧𝐠 𝐤𝐲́   : 2015
👉 𝐁𝐢𝐞̂̉𝐧 𝐬𝐨̂́     : 29S6-324.70
👉 𝐎𝐝𝐨          : 16000Km 
👉 𝐂𝐡𝐢́𝐧𝐡 𝐜𝐡𝐮̉ : ✍🏻
👉 #𝐆𝐢𝐚́_𝐘𝐞̂𝐮_𝐓𝐡𝐮̛𝐨̛𝐧𝐠: 13 Triệu 500K 
💳 #Trả_G&oacute;p Qua Ng&acirc;n H&agrave;ng L&atilde;i Xuất Ưu Đ&atilde;i. 
💳 #Trả_G&oacute;p Qua Thẻ T&iacute;n Dụng 0%
------------------🅧🅜🅗🅝---------------
#𝐐𝐔𝐘𝐄̂̀𝐍𝐋𝐎̛̣𝐈_𝐊𝐇𝐀́𝐂𝐇𝐇𝐀̀𝐍𝐆_𝐊𝐇𝐈_𝐌𝐔𝐀𝐗𝐄
✅ Bảo h&agrave;nh động cơ v&agrave; ic&rdquo; 6Th - 1 năm &ldquo;
✅ Bảo h&agrave;nh an ninh trọn đời .
✅ Cửa h&agrave;ng c&oacute; đầy đủ dịch vụ Sang t&ecirc;n, đổi biển, cấp lại đăng k&yacute; cho kh&aacute;ch trong thời gian ngắn nhất.
✅ Mua lại xe gi&aacute; cao khi kh&aacute;ch kh&ocirc;ng c&oacute; nhu cầu sử dụng.
✅ Bảo h&agrave;nh 7 ng&agrave;y test từng lỗi nhỏ đến sửa miễn ph&iacute;.
✅ Bảo H&agrave;nh tận nơi cho kh&aacute;ch trong nội th&agrave;nh H&agrave; Nội.
✅ Kh&aacute;ch h&agrave;ng ở xa hỗ trợ vận chuyển xe 63 Tỉnh th&agrave;nh trong cả nước, thanh to&aacute;n chuyển khoản.
 ------------------🅧🅜🅗🅝---------------
 🏨 Đị🅐 🅒🅗ỉ 01: số 46 ng&otilde; 12 nguyễn văn huy&ecirc;n _ cầu giấy h&agrave; nội
🏨 Địa chỉ 02 :  40_Ng&otilde;_260 _Cầu_Giấy_HN
👩&zwj;💻 App SĐT Zalo để tư vấn nhiệt t&igrave;nh : 0975172345
👩&zwj;💻 Tư Vấn B&aacute;n H&agrave;ng Zalo : Full ảnh + Video
🌐 Facebook : Xe M&aacute;y Ho&agrave;ng Nam 🔴",13500000,https://cdn.okxe.vn/products/211/1195211/1195211_537353_review-0_20221205112136_LZdfwJki_m_400x400.jpg,Tp. Hà Nội,200
Honda Air Blade 125 FI 2021,"Cần b&aacute;n Honda Air blade 1125  m&agrave;u đen  nh&aacute;m mua năm 2021, chất lượng xe hoàn toàn mới yên tâm nguyên bản sử dụng tốt, lâu dài và không có lỗi gì. Nhu cầu lên đời xe nên bán, nhà mình bán tại nhà.",30500000,https://cdn.okxe.vn/products/210/1195210/1195210_1451051_3._20221205112112_MO6tGzQz_m_400x400.jpg,Tp. Hà Nội,201
Honda Wave Alpha RSX 110 Fi 2022,"Ch&iacute;nh chủ m&igrave;nh b&aacute;n lại chiếc xe wave mua mới đầu năm 2022, xe 1 đời chủ m&aacute;y ZIN h&igrave;nh thức kh&ocirc;ng lỗi lầm g&igrave;. Giờ m&igrave;nh b&aacute;n để n&acirc;ng đời xe Gas, bạn n&agrave;o thiện ch&iacute; li&ecirc;n hệ m&igrave;nh xem xe trực tiếp.",14000000,https://cdn.okxe.vn/products/209/1195209/1195209_1246_IMG_E0653_20221205112045_Gbwseakg_m_400x400.jpg,Tp. Hà Nội,202
Yamaha MT 15 2021,"Cần b&aacute;n Yamaha MT15 m&agrave;u xanh GP đăng k&yacute; năm 2021 biển HN mới đi 500km,M&aacute;y m&oacute;c nguy&ecirc;n bản( bao test ), sơn nhựa zin theo xe mới 100%, sử dụng giữ g&igrave;n cẩn thận. Biển H&agrave; Nội, giấy tờ đầy đủ",45800000,https://cdn.okxe.vn/products/208/1195208/1195208_1052653_IMG_E7010_20221205112007_52wfj3rE_m_400x400.jpg,Tp. Hà Nội,203
Honda Air Blade 125 FI 2022,"b&aacute;n xe gia đ&igrave;nh ch&iacute;nh t&ecirc;n ch&iacute;nh chủ đầy đủ giấy tờ, xe đẹp gi&aacute; &ecirc;m h&igrave;nh thức như m&igrave;nh đăng ảnh. M&igrave;nh muốn b&aacute;n nhanh cho anh em cần xe.
Mua xe qua alo trực tiếp m&igrave;nh sớm nh&eacute;",31000000,https://cdn.okxe.vn/products/207/1195207/1195207_1451041_z3718896129028_e952d28f95fcaccae272b08c79aa7850_20221205112004_wi9MDG7I_m_400x400.jpg,Tp. Hà Nội,204
Piaggio Liberty 125 2015,Liberty 125 S 3Vie phi&ecirc;n bản limited đăng k&yacute; ch&iacute;nh chủ 2015 c&ograve;n nguy&ecirc;n bản 100% chưa sửa chữa đảm bảo anh chị đến xem xe xẽ ưng &yacute; ngay. Mua b&aacute;n tại cửa h&agrave;ng đảm bảo uy t&iacute;n .,12000000,https://cdn.okxe.vn/products/206/1195206/1195206_1451051_4._20221205111956_c2PeaEda_m_400x400.jpg,Tp. Hà Nội,205
Honda Wave Alpha RSX 2016,"M&igrave;nh &iacute;t d&ugrave;ng đến xe n&agrave;y n&ecirc;n muốn b&aacute;n cho b&aacute;c n&agrave;o c&oacute; nhu cầu d&ugrave;ng ạh
Ch&iacute;nh chủ m&igrave;nh d&ugrave;ng từ mới
To&agrave;n bộ xe đ&atilde; d&aacute;n nilong chống xước rất đẹp.Quan t&acirc;m alo m&igrave;nh qua nh&agrave; xem xe trực tiếp",8800000,https://cdn.okxe.vn/products/205/1195205/1195205_847289_IMG_E0700_20221205111936_Z6XeYY7V_m_400x400.jpg,Tp. Hà Nội,206
Yamaha Janus 2019 2021,"Xe c&ograve;n nguy&ecirc;n bản, m&aacute;y m&oacute;c &ecirc;m du
Xe đi giữ z&igrave;n v&agrave; thường xuy&ecirc;n bảo dưỡng n&ecirc;n chất lượng c&ograve;n rất tốt
Ai c&oacute; nhu cầu xin lh trực tiếp qua xem rồi thỏa thuận nh&eacute;",16000000,https://cdn.okxe.vn/products/204/1195204/1195204_1246_IMG_E4007_20221205111935_D1RuS5Tc_m_400x400.jpg,Tp. Hà Nội,207
Honda Vision 110 2017,"🌈Honda Vision 110 2017 BS dễ thương

➖#BS_11222 (C&ugrave; lũ đẹp,8 n&uacute;t)
➖Đk 2017
➖BS 61 9 chủ c&ocirc;ng chứng ,ủy quyền mua b&aacute;n sang t&ecirc;n ok
➖M&aacute;y cực k&igrave; chất, bao nhẹ , bao đầu chưa rớt,kh&ocirc;ng một tiếng động lạ 
➖Ốc t&aacute;n c&ograve;n s&aacute;ng 
➖Xe đẹp leng keng , kh&ocirc;ng t&igrave; vết
➖N&oacute;i chung xe rất ok , mua về l&agrave; sử dụng ngay th&ocirc;i 

💰2X (Hai mươi mấy triệu)

💵Hỗ trợ #TRẢ_G&Oacute;P được giữ C&agrave; Vẹt gốc 

🌎 Hỗ trợ giao xe 
🛑Facebook, Zalo : Bi Em
⭕️Nhận giao lưu trao đổi c&aacute;c loại xe kh&aacute;c 
🏠Địa chỉ : TP THỦ ĐỨC , TPHCM",28500000,https://cdn.okxe.vn/products/203/1195203/1195203_598212_review-0_20221205111858_gmnytA3q_m_400x400.jpg,Tp. Hồ Chí Minh,208
Honda Crea Giorno 2021,"M&igrave;nh b&aacute;n lại chiếc xe 50cc của học sinh, xe chạy &ecirc;m ăn &iacute;t xăng. H&igrave;nh thức vẫn tốt.
M&igrave;nh mua cho con đi học cấp 3, giờ ch&aacute;u học xong n&ecirc;n gia đ&igrave;nh b&aacute;n để đổi xe mới.
Gia đ&igrave;nh n&agrave;o c&oacute; nhu cầu alo m&igrave;nh nh&eacute;",9000000,https://cdn.okxe.vn/products/202/1195202/1195202_911570_2021_07_09_17_55_IMG_0526_20221205111848_VZarVAVY_m_400x400.jpg,Tp. Hà Nội,209
Honda Vision 110 2020,"Cần b&aacute;n xe mới như h&igrave;nh m&aacute;y m&oacute;c &ecirc;m bốc nguy&ecirc;n bản,xe gia đ&igrave;nh sử dụng do đổi xe n&ecirc;n b&aacute;n lại cho ai cần xe được bảo dưỡng đầy đủ mua b&aacute;n tại nh&agrave;,anh chị em mua li&ecirc;n hệ",26000000,https://cdn.okxe.vn/products/201/1195201/1195201_1724_1._20221205111845_Ytp8lMr9_m_400x400.jpg,Tp. Hà Nội,210
Suzuki Impulse 125 Fi 2019,"xe m&igrave;nh đi giữ rất cẩn thận h&igrave;nh thức c&ograve;n rất đẹp m&igrave;nh d&aacute;n nilon k&iacute;n xe m&aacute;y chạy nổ &ecirc;m nhẹ, đi tiết kiệm xăng bạn n&agrave;o cần xem thực tế mua về sử dụng đi lại lu&ocirc;n",10500000,https://cdn.okxe.vn/products/200/1195200/1195200_1246_IMG_E2767_20221205111813_L5S2T6o0_m_400x400.jpg,Tp. Hà Nội,211
Honda Winner X 150 2021,"Cần tiền mua nh&agrave; n&ecirc;n cần b&aacute;n gấp chiếc xe honda winner x bản mới nhất 2021 mới đi chuẩn 1500km,Xe đăng k&yacute; ch&iacute;nh chủ từ mới hằng ng&agrave;y đi l&agrave;m gần nh&agrave; n&ecirc;n xe c&ograve;n mới đến 99.9% chưa sửa chữa g&igrave; đảm bảo anh chị đến nh&agrave; xem xe sẽ Ok ngay . c&aacute;c bạn vui l&ograve;ng gọi điện thoại m&igrave;nh đ&atilde; để ở tr&ecirc;n , xin ch&acirc;n th&agrave;nh cảm ơn",24600000,https://cdn.okxe.vn/products/199/1195199/1195199_1052653_IMG_E6238_20221205111738_Os6rsW9I_m_400x400.jpg,Tp. Hà Nội,212
Honda Click 110 2015,"Xe m&aacute;y zin h&igrave;nh thức đẹp nilong d&aacute;n k&iacute;n xe đầy đủ gương kho&aacute; theo xe mua về sẵn đi kh&ocirc;ng lỗi lầm g&igrave;
Xe ch&iacute;nh chủ n&ecirc;n rất giữ g&igrave;n
Mua b&aacute;n tại nh&agrave; ri&ecirc;ng an ninh đảm bảo",8500000,https://cdn.okxe.vn/products/196/1195196/1195196_847289_IMG_E6710_20221205111727_JXesMq90_m_400x400.jpg,Tp. Hà Nội,213
Honda Crea Giorno 2019,"CỬA H&Agrave;NG CAM KẾT CHẤT LƯỢNG - BẢO H&Agrave;NH CH&Iacute;NH H&Atilde;NG
🏆HONDA CREA GIORNO 50 CC M&Agrave;U TRẮNG 2019
✔ Chủ xe giữ g&igrave;n chăm s&oacute;c cực k&igrave; cẩn thận, chất xe mới
✔ Xe đẹp như h&igrave;nh, m&aacute;y &ecirc;m, kh&ocirc;ng lỗi
✔ Hỗ trợ k&yacute; ủy quyền hoặc r&uacute;t hồ sơ cho anh em muốn đổi biển số
Sdt 0363.399.066",9000000,https://cdn.okxe.vn/products/195/1195195/1195195_269768_z3771895706129_bc79652ae1ba124d847683e30717c886_20221205111724_nhhGFcak_m_400x400.jpg,Tp. Hà Nội,214
Honda Vision 110 2022,"Ch&iacute;nh chủ sử dụng từ đầu cần b&aacute;n chiếc xe vision 2022 do kh&ocirc;ng c&ograve;n nhu cầu sử dụng.
M&aacute;y m&oacute;c nguy&ecirc;n bản, bao thợ test, xe được thay dầu bảo dưỡng định kỳ tại h&atilde;ng.
Giấy tờ đầy đủ, sang t&ecirc;n, r&uacute;t hồ sơ thoải m&aacute;i, an ninh đảm bảo. Gi&aacute; cả c&oacute; thương lượng.",30000000,https://cdn.okxe.vn/products/194/1195194/1195194_911586_z3711221397960_4a7f511932fc983e748ed9c39d789800_20221205111718_yPRiLynU_m_400x400.jpg,Tp. Hà Nội,215
Honda Air Blade 150 Fi 2022,Kh&ocirc;ng c&oacute; nhu cầu sử dụng nữa n&ecirc;n m&igrave;nh cần b&aacute;n nhanh chiếc air blade 150 kh&oacute;a smartkey đ&egrave;n led ch&iacute;nh chủ nh&agrave; d&ugrave;ng l&ecirc;n c&aacute;c bạn y&ecirc;n t&acirc;m chất lượng m&aacute;y cam kết zin 100% sai trả lại tiền hoặc c&aacute;c bạn c&oacute; thể dẫn thợ đến kiểm tra,39500000,https://cdn.okxe.vn/products/193/1195193/1195193_847289_IMG_E9195_20221205111613_FTAnDygH_m_400x400.jpg,Tp. Hà Nội,216
Yamaha R15 V3 1055 2021,"Cần b&aacute;n yamaha r15 v3 150  2021.H&igrave;nh thức 2 gương, 2 ch&igrave;a kh&oacute;a c&ograve;n đủ cả, chạy rất &iacute;t. Coi như xe lướt n&ecirc;n m&aacute;y m&oacute;c kh&ocirc;ng vấn đề g&igrave;.Muốn b&aacute;n lại cho anh em c&ugrave;ng đam m&ecirc; tốc độ, mua b&aacute;n tại nh&agrave; gi&aacute; c&oacute; bớt th&ecirc;m",40000000,https://cdn.okxe.vn/products/192/1195192/1195192_1511651_3._20221205111610_gpLEPW8f_m_400x400.jpg,Tp. Hà Nội,217
Yamaha R15 V3 1055 2019,"#XE_M&Aacute;Y_CŨ_VĂN_THAO_CH&Agrave;O_B&Aacute;N
 (Hỗ trợ trả g&oacute;p qua thẻ t&iacute;n dụng v&agrave; Nhận thu mua lại xe đ&atilde; qua sử dụng)
❤️YAMAHA   R15   V3  155cc  C&Ocirc;N  TAY
✔️Năm sản xuất: 2019
✔️M&agrave;u: Xanh 
✔️Km:   13000km
✔️Gi&aacute; b&aacute;n :  41.500.000vnđ
✅ biển kiểm so&aacute;t : 17B2-150.39
Đổi xe kh&ocirc;ng t&iacute;nh ph&iacute; trong 10 ng&agrave;y.
Hỗ trợ thủ tục sang t&ecirc;n cho kh&aacute;ch h&agrave;ng.
Cửa h&agrave;ng ch&uacute;ng t&ocirc;i chuy&ecirc;n mua b&aacute;n trao đổi c&aacute;c loại xe đ&atilde; qua sử dụng.
- Mọi chiếc xe tại cửa h&agrave;ng đều đ&atilde; được kiểm tra cẩn thận về chất lượng cũng như đảm bảo ph&aacute;p l&yacute; của xe.
- Cửa h&agrave;ng c&oacute; đầy đủ dịch vụ sang t&ecirc;n,đổi biển,cấp lại đăng k&yacute; cho kh&aacute;ch c&oacute; nhu cầu sang t&ecirc;n trong thơi gian ngắn nhất.
- Chế độ bảo h&agrave;nh từ 6 th&aacute;ng đến 1 năm.
- Bảo h&agrave;nh tận nơi cho kh&aacute;ch trong nội th&agrave;nh h&agrave; nội.
- Hỗ trợ mua b&aacute;n trao đổi xe với gi&aacute; cao cho kh&aacute;ch mua b&aacute;n tại cửa h&agrave;ng.
- Đổi xe trong 10 ng&agrave;y đầu nếu kh&aacute;ch kh&ocirc;ng ưng &yacute;.
- C&oacute; dịch vụ vận chuyển sau mua h&agrave;ng cho kh&aacute;ch.
- Thanh to&aacute;n online,quẹt thẻ nhanh gọn.
Địa chỉ: 23 ng&otilde; 87 phố Nguyễn Phong Sắc , quận Cầu Giấy, H&agrave; Nội.
Hotline /zalo : 0904.991.733",41500000,https://cdn.okxe.vn/products/191/1195191/1195191_188851_review-0_20221205111558_3FQyfqQ7_m_400x400.jpg,Tp. Hà Nội,218
SYM Elite 50 2021,"Con g&aacute;i mới thi đại học xong n&ecirc;n cần b&aacute;n lại chiếc xe Elite 50cc, kh&ocirc;ng cầng bằng l&aacute;i do kh&ocirc;ng c&ograve;n nhu cầu sử dụng.
Xe c&ograve;n nguy&ecirc;n bản, m&aacute;y m&oacute;c zin bao thợ test, thay dầu bảo dưỡng định kỳ tại h&atilde;ng.
Bạn n&agrave;o c&oacute; nhu cầu li&ecirc;n hệ m&igrave;nh. Giấy tờ đầy đủ, sang t&ecirc;n thoải m&aacute;i. C&oacute; bớt lộc cho b&aacute;c n&agrave;o c&oacute; thiện tr&iacute; qua nh&agrave; xem xe.",13000000,https://cdn.okxe.vn/products/190/1195190/1195190_1246_IMG_E0873_20221205111557_1FIjBGqJ_m_400x400.jpg,Tp. Hà Nội,219
Honda SH 125 2016,"M&igrave;nh đang cần b&aacute;n chiếc xe n&agrave;y, xe giấy tờ đầy đủ,nguồn gốc r&otilde; r&agrave;ng
M&aacute;y m&oacute;c đi ngon
Xin lh trực tiếp cho m&igrave;nh&mdash;
Xe chuẩn h&igrave;nh ảnh v&agrave; gi&aacute; đưa l&ecirc;n n&ecirc;n ạh chị y&ecirc;n t&acirc;m",16000000,https://cdn.okxe.vn/products/189/1195189/1195189_1850_2021_12_01_09_52_IMG_8990_20221205111545_bgOAZ0K9_m_400x400.jpg,Tp. Hà Nội,220
Yamaha TFX 150 2021,do nhu cầu đổi xe ga cho vợ m&igrave;nh c&oacute; chiếc xe m&aacute;y muốn nhượng lại cho ai c&oacute; nhu cầu xe ngon m&aacute;y &ecirc;m chạy bốc điện đ&egrave;n c&ograve;i đề xi nhan đầy đủ dầu m&aacute;y mới thay. mua b&aacute;n tại nh&agrave;,30600000,https://cdn.okxe.vn/products/188/1195188/1195188_1052727_IMG_E4845_20221205111531_idI2qNWH_m_400x400.jpg,Tp. Hà Nội,221
